Data/Hora,Extrusora (°C),Extrusora Alvo (°C),Extrusora Delta (°C),Extrusora PWM,Mesa (°C),Mesa Alvo (°C),Mesa Delta (°C),Mesa PWM,X (mm),Y (mm),Z (mm),E (mm),Aceleração (mm/s²),Jerk X (mm/s),Jerk Y (mm/s)
2025-04-11 14:17:11,200.13,200.0,0.12999999999999545,65,60.01,60.0,0.00999999999999801,33,175.59,100.01,10.8,2593.72,,,
2025-04-11 14:17:14,200.18,200.0,0.18000000000000682,65,59.98,60.0,-0.020000000000003126,41,184.41,115.68,10.8,2597.69,,,
2025-04-11 14:17:15,200.23,200.0,0.22999999999998977,65,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-11 14:17:17,200.22,200.0,0.21999999999999886,65,59.99,60.0,-0.00999999999999801,39,133.33,106.31,11.0,2612.83,,,
2025-04-11 14:17:34,200.01,200.0,0.009999999999990905,69,59.99,60.0,-0.00999999999999801,39,122.46,89.17,11.0,2613.52,,,
2025-04-11 14:17:35,199.99,200.0,-0.009999999999990905,69,59.98,60.0,-0.020000000000003126,44,116.9,60.25,11.0,2614.88,,,
2025-04-11 14:17:37,199.95,200.0,-0.05000000000001137,70,60.0,60.0,0.0,38,103.18,89.17,11.0,2617.39,,,
2025-04-11 14:17:39,199.94,200.0,-0.060000000000002274,70,60.01,60.0,0.00999999999999801,36,98.91,85.56,11.0,2619.74,,,
2025-04-11 14:17:41,199.95,200.0,-0.05000000000001137,70,60.01,60.0,0.00999999999999801,36,87.98,65.07,11.0,2621.78,,,
2025-04-11 14:17:57,197.78,200.0,-2.219999999999999,122,60.0,60.0,0.0,38,128.16,157.85,11.0,2648.69,,,
2025-04-11 14:18:14,196.74,200.0,-3.259999999999991,127,59.98,60.0,-0.020000000000003126,43,,,,,500.0,10.0,10.0
2025-04-11 14:18:18,200.21,200.0,0.21000000000000796,0,59.99,60.0,-0.00999999999999801,42,128.18,137.37,11.0,2649.51,,,
2025-04-11 14:18:19,200.86,200.0,0.8600000000000136,0,59.99,60.0,-0.00999999999999801,45,112.85,131.35,11.0,2651.38,,,
2025-04-11 14:18:21,200.13,200.0,0.12999999999999545,0,60.01,60.0,0.00999999999999801,40,103.99,131.35,11.0,2653.65,,,
2025-04-11 14:18:23,198.48,200.0,-1.5200000000000102,30,60.01,60.0,0.00999999999999801,38,96.35,155.45,11.0,2656.22,,,
2025-04-11 14:18:27,194.59,200.0,-5.409999999999997,127,60.05,60.0,0.04999999999999716,22,75.07,128.93,11.0,2659.54,,,
2025-04-11 14:18:28,194.59,200.0,-5.409999999999997,127,60.05,60.0,0.04999999999999716,22,77.17,87.96,11.0,2661.2,,,
2025-04-11 14:18:30,193.88,200.0,-6.1200000000000045,127,60.02,60.0,0.020000000000003126,29,68.7,103.63,11.0,2663.94,,,
2025-04-11 14:18:32,194.16,200.0,-5.840000000000003,127,59.99,60.0,-0.00999999999999801,37,59.36,144.6,11.0,2666.8,,,
2025-04-11 14:18:35,195.53,200.0,-4.469999999999999,120,60.01,60.0,0.00999999999999801,32,54.98,74.71,11.0,2669.62,,,
2025-04-11 14:18:37,197.39,200.0,-2.6100000000000136,89,59.97,60.0,-0.030000000000001137,43,50.71,116.89,11.0,2672.37,,,
2025-04-11 14:18:37,197.39,200.0,-2.6100000000000136,89,59.97,60.0,-0.030000000000001137,43,,,,,500.0,10.0,10.0
2025-04-11 14:18:38,199.3,200.0,-0.6999999999999886,60,60.01,60.0,0.00999999999999801,29,35.7,132.55,11.0,2675.15,,,
2025-04-11 14:18:42,201.35,200.0,1.3499999999999943,35,59.99,60.0,-0.00999999999999801,36,147.41,157.75,11.0,2697.55,,,
2025-04-11 14:19:07,199.8,200.0,-0.19999999999998863,77,59.99,60.0,-0.00999999999999801,37,143.08,144.6,11.0,2698.08,,,
2025-04-11 14:19:08,199.8,200.0,-0.19999999999998863,77,59.99,60.0,-0.00999999999999801,37,146.65,102.43,11.0,2699.8,,,
2025-04-11 14:19:10,199.45,200.0,-0.5500000000000114,83,59.97,60.0,-0.030000000000001137,45,157.08,83.14,11.0,2702.4,,,
2025-04-11 14:19:13,199.39,200.0,-0.6100000000000136,82,59.99,60.0,-0.00999999999999801,39,166.69,157.97,11.0,2705.43,,,
2025-04-11 14:19:15,199.55,200.0,-0.44999999999998863,78,60.01,60.0,0.00999999999999801,32,161.02,89.17,11.0,2708.19,,,
2025-04-11 14:19:17,199.83,200.0,-0.1699999999999875,72,60.01,60.0,0.00999999999999801,33,175.57,100.01,11.0,2710.97,,,
2025-04-11 14:19:17,199.83,200.0,-0.1699999999999875,72,60.01,60.0,0.00999999999999801,33,,,,,500.0,10.0,10.0
2025-04-11 14:19:19,200.41,200.0,0.4099999999999966,61,59.99,60.0,-0.00999999999999801,39,184.38,142.19,11.0,2713.95,,,
2025-04-11 14:19:21,200.41,200.0,0.4099999999999966,61,59.99,60.0,-0.00999999999999801,39,181.11,73.5,11.0,2716.72,,,
2025-04-11 14:19:31,199.77,200.0,-0.22999999999998977,74,59.99,60.0,-0.00999999999999801,40,128.09,97.61,11.2,2730.51,,,
2025-04-11 14:19:40,200.15,200.0,0.15000000000000568,65,60.01,60.0,0.00999999999999801,35,127.36,83.14,11.2,2731.14,,,
2025-04-11 14:19:41,200.15,200.0,0.15000000000000568,65,60.01,60.0,0.00999999999999801,35,118.63,63.87,11.2,2732.39,,,
2025-04-11 14:19:43,200.25,200.0,0.25,63,59.99,60.0,-0.00999999999999801,41,105.8,85.56,11.2,2734.96,,,
2025-04-11 14:19:45,200.14,200.0,0.13999999999998636,67,59.99,60.0,-0.00999999999999801,43,99.17,85.56,11.2,2737.2,,,
2025-04-11 14:19:47,200.03,200.0,0.030000000000001137,69,59.99,60.0,-0.00999999999999801,42,88.81,63.87,11.2,2739.31,,,
2025-04-11 14:19:49,199.86,200.0,-0.13999999999998636,72,60.02,60.0,0.020000000000003126,31,130.11,106.36,11.2,2733.47,,,
2025-04-11 14:19:55,199.97,200.0,-0.030000000000001137,69,60.0,60.0,0.0,36,130.78,159.85,11.2,2766.14,,,
2025-04-11 14:20:26,201.18,200.0,1.1800000000000068,41,60.01,60.0,0.00999999999999801,32,122.55,145.8,11.2,2766.67,,,
2025-04-11 14:20:26,201.18,200.0,1.1800000000000068,41,60.01,60.0,0.00999999999999801,32,,,,,500.0,10.0,10.0
2025-04-11 14:20:27,201.54,200.0,1.539999999999992,36,60.0,60.0,0.0,37,106.28,133.76,11.2,2771.13,,,
2025-04-11 14:20:29,201.19,200.0,1.1899999999999977,46,59.99,60.0,-0.00999999999999801,40,94.59,154.24,11.2,2773.8,,,
2025-04-11 14:20:31,200.46,200.0,0.46000000000000796,63,60.0,60.0,0.0,36,78.25,156.65,11.2,2776.1,,,
2025-04-11 14:20:33,199.6,200.0,-0.4000000000000057,80,60.01,60.0,0.00999999999999801,34,79.74,120.5,11.2,2777.59,,,
2025-04-11 14:20:35,199.01,200.0,-0.9900000000000091,88,60.01,60.0,0.00999999999999801,31,69.29,77.12,11.2,2780.66,,,
2025-04-11 14:20:40,199.13,200.0,-0.8700000000000045,84,60.0,60.0,0.0,35,64.71,145.8,11.2,2783.48,,,
2025-04-11 14:20:41,199.97,200.0,-0.030000000000001137,67,60.0,60.0,0.0,34,49.33,84.35,11.2,2788.94,,,
2025-04-11 14:20:43,200.55,200.0,0.5500000000000114,56,59.98,60.0,-0.020000000000003126,41,46.16,150.62,11.2,2791.66,,,
2025-04-11 14:20:45,200.6,200.0,0.5999999999999943,57,60.0,60.0,0.0,35,41.33,104.83,11.2,2794.28,,,
2025-04-11 14:20:48,200.5,200.0,0.5,60,60.02,60.0,0.020000000000003126,27,147.52,157.97,11.2,2815.58,,,
2025-04-11 14:21:13,199.91,200.0,-0.09000000000000341,72,60.0,60.0,0.0,33,142.79,144.6,11.2,2816.11,,,
2025-04-11 14:21:15,199.74,200.0,-0.2599999999999909,74,59.98,60.0,-0.020000000000003126,42,155.37,60.25,11.2,2819.59,,,
2025-04-11 14:21:17,199.74,200.0,-0.2599999999999909,74,59.98,60.0,-0.020000000000003126,42,151.47,95.19,11.2,2820.99,,,
2025-04-11 14:21:19,199.77,200.0,-0.22999999999998977,74,60.0,60.0,0.0,35,161.84,150.62,11.2,2823.91,,,
2025-04-11 14:21:21,199.91,200.0,-0.09000000000000341,70,60.0,60.0,0.0,35,166.5,81.94,11.2,2826.72,,,
2025-04-11 14:21:23,200.13,200.0,0.12999999999999545,66,60.0,60.0,0.0,35,173.76,107.25,11.2,2829.52,,,
2025-04-11 14:21:26,200.19,200.0,0.18999999999999773,65,59.99,60.0,-0.00999999999999801,37,182.92,104.83,11.2,2833.79,,,
2025-04-11 14:21:27,200.07,200.0,0.06999999999999318,69,59.99,60.0,-0.00999999999999801,37,186.11,61.46,11.2,2835.57,,,
2025-04-11 14:21:39,200.04,200.0,0.03999999999999204,68,59.96,60.0,-0.03999999999999915,48,132.9,77.34,11.4,2848.79,,,
2025-04-11 14:21:46,199.95,200.0,-0.05000000000001137,70,60.0,60.0,0.0,38,128.39,59.04,11.4,2849.07,,,
2025-04-11 14:21:47,199.95,200.0,-0.05000000000001137,70,60.0,60.0,0.0,38,128.39,78.32,11.4,2849.88,,,
2025-04-11 14:21:53,199.97,200.0,-0.030000000000001137,70,60.0,60.0,0.0,36,89.44,62.66,11.4,2857.25,,,
2025-04-11 14:21:54,199.96,200.0,-0.03999999999999204,70,60.01,60.0,0.00999999999999801,36,88.92,96.4,11.4,2858.18,,,
2025-04-11 14:21:58,200.02,200.0,0.020000000000010232,68,60.02,60.0,0.020000000000003126,32,31.98,61.05,11.4,2878.16,,,
2025-04-11 14:22:12,200.58,200.0,0.5800000000000125,55,60.01,60.0,0.00999999999999801,36,128.56,156.65,11.4,2884.83,,,
2025-04-11 14:22:29,201.21,200.0,1.210000000000008,35,59.98,60.0,-0.020000000000003126,40,,,,,500.0,10.0,10.0
2025-04-11 14:22:29,201.21,200.0,1.210000000000008,35,59.98,60.0,-0.020000000000003126,40,128.0,139.78,11.4,2885.55,,,
2025-04-11 14:22:29,202.55,200.0,2.5500000000000114,12,59.98,60.0,-0.020000000000003126,40,124.27,113.27,11.4,2886.67,,,
2025-04-11 14:22:31,202.65,200.0,2.6500000000000057,15,59.99,60.0,-0.00999999999999801,39,106.49,153.04,11.4,2889.02,,,
2025-04-11 14:22:34,201.79,200.0,1.789999999999992,36,60.0,60.0,0.0,35,93.33,131.35,11.4,2891.61,,,
2025-04-11 14:22:36,200.3,200.0,0.30000000000001137,69,60.0,60.0,0.0,35,85.71,132.55,11.4,2893.92,,,
2025-04-11 14:22:38,198.93,200.0,-1.0699999999999932,95,60.01,60.0,0.00999999999999801,31,79.16,138.57,11.4,2895.67,,,
2025-04-11 14:22:40,198.21,200.0,-1.789999999999992,106,60.0,60.0,0.0,36,79.16,80.74,11.4,2898.1,,,
2025-04-11 14:22:42,198.21,200.0,-1.789999999999992,103,60.01,60.0,0.00999999999999801,32,65.32,106.04,11.4,2900.79,,,
2025-04-11 14:22:44,198.71,200.0,-1.289999999999992,91,60.01,60.0,0.00999999999999801,31,58.29,145.8,11.4,2903.57,,,
2025-04-11 14:22:46,199.47,200.0,-0.5300000000000011,75,59.99,60.0,-0.00999999999999801,36,55.69,77.12,11.4,2906.47,,,
2025-04-11 14:22:48,200.38,200.0,0.37999999999999545,57,59.99,60.0,-0.00999999999999801,37,45.13,109.65,11.4,2909.11,,,
2025-04-11 14:22:50,201.02,200.0,1.0200000000000102,46,60.01,60.0,0.00999999999999801,30,41.63,143.4,11.4,2911.88,,,
2025-04-11 14:22:52,201.28,200.0,1.2800000000000011,43,59.99,60.0,-0.00999999999999801,39,,,,,500.0,10.0,10.0
2025-04-11 14:22:53,201.28,200.0,1.2800000000000011,43,59.99,60.0,-0.00999999999999801,39,39.01,68.68,11.4,2914.99,,,
2025-04-11 14:22:55,200.54,200.0,0.539999999999992,60,60.01,60.0,0.00999999999999801,31,147.67,155.45,11.4,2934.92,,,
2025-04-11 14:23:19,199.59,200.0,-0.4099999999999966,78,60.0,60.0,0.0,34,146.64,140.99,11.4,2935.56,,,
2025-04-11 14:23:20,199.59,200.0,-0.4099999999999966,78,60.0,60.0,0.0,34,142.56,112.07,11.4,2936.77,,,
2025-04-11 14:23:27,199.91,200.0,-0.09000000000000341,70,59.98,60.0,-0.020000000000003126,41,160.81,109.65,11.4,2945.05,,,
2025-04-11 14:23:28,200.18,200.0,0.18000000000000682,65,60.0,60.0,0.0,34,160.64,69.89,11.4,2946.71,,,
2025-04-11 14:23:30,200.41,200.0,0.4099999999999966,60,60.0,60.0,0.0,34,170.28,113.27,11.4,2949.33,,,
2025-04-11 14:23:32,200.42,200.0,0.4199999999999875,61,59.98,60.0,-0.020000000000003126,41,186.23,138.57,11.4,2952.04,,,
2025-04-11 14:23:32,200.42,200.0,0.4199999999999875,61,59.98,60.0,-0.020000000000003126,41,,,,,500.0,10.0,10.0
2025-04-11 14:23:34,200.19,200.0,0.18999999999999773,66,60.01,60.0,0.00999999999999801,33,182.71,66.28,11.4,2955.07,,,
2025-04-11 14:23:42,199.84,200.0,-0.1599999999999966,72,59.98,60.0,-0.020000000000003126,42,132.91,90.37,11.6,2968.49,,,
2025-04-11 14:23:53,200.04,200.0,0.03999999999999204,69,60.01,60.0,0.00999999999999801,35,132.9,70.86,11.6,2968.76,,,
2025-04-11 14:23:54,199.96,200.0,-0.03999999999999204,70,59.96,60.0,-0.03999999999999915,50,122.58,91.58,11.6,2970.17,,,
2025-04-11 14:24:00,199.87,200.0,-0.12999999999999545,71,60.0,60.0,0.0,39,98.45,61.46,11.6,2976.86,,,
2025-04-11 14:24:00,199.87,200.0,-0.12999999999999545,71,60.0,60.0,0.0,39,85.3,86.19,11.6,2977.97,,,
2025-04-11 14:24:04,199.97,200.0,-0.030000000000001137,69,60.01,60.0,0.00999999999999801,35,80.98,61.05,11.6,2996.5,,,
2025-04-11 14:24:24,200.23,200.0,0.22999999999998977,64,60.01,60.0,0.00999999999999801,32,124.35,151.83,11.6,3005.03,,,
2025-04-11 14:24:36,200.97,200.0,0.9699999999999989,45,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-11 14:24:36,200.97,200.0,0.9699999999999989,45,60.0,60.0,0.0,36,121.86,127.73,11.6,3006.04,,,
2025-04-11 14:24:37,200.97,200.0,0.9699999999999989,45,60.0,60.0,0.0,36,122.85,111.33,11.6,3006.77,,,
2025-04-11 14:24:39,201.29,200.0,1.289999999999992,43,59.99,60.0,-0.00999999999999801,39,109.46,155.45,11.6,3008.98,,,
2025-04-11 14:24:46,199.2,200.0,-0.8000000000000114,87,60.01,60.0,0.00999999999999801,34,75.07,148.21,11.6,3016.96,,,
2025-04-11 14:24:47,199.01,200.0,-0.9900000000000091,89,59.99,60.0,-0.00999999999999801,40,70.22,139.78,11.6,3018.28,,,
2025-04-11 14:24:49,199.07,200.0,-0.9300000000000068,86,60.0,60.0,0.0,35,68.17,75.92,11.6,3021.02,,,
2025-04-11 14:24:51,199.45,200.0,-0.5500000000000114,77,60.01,60.0,0.00999999999999801,32,78.09,98.81,11.6,3023.13,,,
2025-04-11 14:24:54,199.97,200.0,-0.030000000000001137,67,60.01,60.0,0.00999999999999801,32,56.87,89.17,11.6,3024.5,,,
2025-04-11 14:24:56,200.09,200.0,0.09000000000000341,67,60.0,60.0,0.0,35,60.7,159.37,11.6,3027.51,,,
2025-04-11 14:24:58,200.5,200.0,0.5,58,60.01,60.0,0.00999999999999801,31,50.25,102.43,11.6,3029.97,,,
2025-04-11 14:25:07,200.69,200.0,0.6899999999999977,55,59.99,60.0,-0.00999999999999801,39,41.31,81.94,11.6,3032.6,,,
2025-04-11 14:25:28,199.74,200.0,-0.2599999999999909,75,59.98,60.0,-0.020000000000003126,40,145.57,142.19,11.6,3056.18,,,
2025-04-11 14:25:29,199.76,200.0,-0.2400000000000091,74,60.0,60.0,0.0,36,141.4,109.65,11.6,3057.57,,,
2025-04-11 14:25:32,199.84,200.0,-0.1599999999999966,72,59.99,60.0,-0.00999999999999801,38,150.83,75.92,11.6,3060.34,,,
2025-04-11 14:25:34,199.96,200.0,-0.03999999999999204,69,60.01,60.0,0.00999999999999801,33,156.29,138.57,11.6,3063.08,,,
2025-04-11 14:25:36,200.11,200.0,0.11000000000001364,66,60.0,60.0,0.0,34,166.62,120.5,11.6,3065.53,,,
2025-04-11 14:25:38,200.23,200.0,0.22999999999998977,64,60.0,60.0,0.0,36,175.57,61.46,11.6,3068.18,,,
2025-04-11 14:25:40,200.17,200.0,0.1699999999999875,66,60.0,60.0,0.0,35,170.78,130.14,11.6,3071.13,,,
2025-04-11 14:25:42,200.08,200.0,0.0800000000000125,68,59.99,60.0,-0.00999999999999801,38,183.85,133.76,11.6,3073.25,,,
2025-04-11 14:25:44,199.92,200.0,-0.0800000000000125,72,60.0,60.0,0.0,36,183.85,75.92,11.6,3075.57,,,
2025-04-11 14:25:46,199.84,200.0,-0.1599999999999966,73,60.01,60.0,0.00999999999999801,33,85.36,58.34,11.8,3092.31,,,
2025-04-11 14:26:02,199.85,200.0,-0.15000000000000568,73,59.99,60.0,-0.00999999999999801,40,130.94,58.54,11.8,3095.63,,,
2025-04-11 14:26:13,200.03,200.0,0.030000000000001137,68,59.99,60.0,-0.00999999999999801,42,126.99,58.54,11.8,3096.66,,,
2025-04-11 14:26:14,200.08,200.0,0.0800000000000125,68,59.99,60.0,-0.00999999999999801,40,132.64,68.71,11.8,3100.01,,,
2025-04-11 14:26:20,200.04,200.0,0.03999999999999204,69,60.01,60.0,0.00999999999999801,34,132.64,73.24,11.8,3104.8,,,
2025-04-11 14:26:24,199.94,200.0,-0.060000000000002274,71,60.01,60.0,0.00999999999999801,35,132.64,77.77,11.8,3111.29,,,
2025-04-11 14:26:28,199.98,200.0,-0.020000000000010232,70,60.0,60.0,0.0,38,,,,,500.0,10.0,10.0
2025-04-11 14:26:32,200.01,200.0,0.009999999999990905,69,59.99,60.0,-0.00999999999999801,41,132.64,82.29,11.8,3119.49,,,
2025-04-11 14:26:40,200.0,200.0,0.0,69,60.01,60.0,0.00999999999999801,35,132.64,85.69,11.8,3126.75,,,
2025-04-11 14:26:48,200.03,200.0,0.030000000000001137,69,60.0,60.0,0.0,40,132.64,89.08,11.8,3134.97,,,
2025-04-11 14:26:55,200.03,200.0,0.030000000000001137,69,60.0,60.0,0.0,40,132.64,91.34,11.8,3140.98,,,
2025-04-11 14:27:02,200.0,200.0,0.0,69,59.99,60.0,-0.00999999999999801,43,132.64,93.61,11.8,3147.42,,,
2025-04-11 14:27:13,200.01,200.0,0.009999999999990905,69,60.01,60.0,0.00999999999999801,38,132.64,97.0,11.8,3157.88,,,
2025-04-11 14:27:19,199.98,200.0,-0.020000000000010232,70,59.97,60.0,-0.030000000000001137,50,,,,,500.0,10.0,10.0
2025-04-11 14:27:26,200.01,200.0,0.009999999999990905,69,60.01,60.0,0.00999999999999801,34,132.64,100.39,11.8,3169.29,,,
2025-04-11 14:27:40,200.01,200.0,0.009999999999990905,69,59.99,60.0,-0.00999999999999801,40,132.64,103.79,11.8,3181.66,,,
2025-04-11 14:27:54,200.03,200.0,0.030000000000001137,69,59.99,60.0,-0.00999999999999801,41,131.07,105.62,11.8,3194.71,,,
2025-04-11 14:28:05,199.99,200.0,-0.009999999999990905,70,60.03,60.0,0.030000000000001137,30,,,,,500.0,10.0,10.0
2025-04-11 14:28:10,200.01,200.0,0.009999999999990905,69,59.98,60.0,-0.020000000000003126,43,127.68,105.62,11.8,3207.0,,,
2025-04-11 14:28:21,199.99,200.0,-0.009999999999990905,70,59.98,60.0,-0.020000000000003126,44,125.42,105.62,11.8,3214.66,,,
2025-04-11 14:28:38,200.04,200.0,0.03999999999999204,68,60.0,60.0,0.0,36,122.02,105.62,11.8,3225.35,,,
2025-04-11 14:28:40,200.0,200.0,0.0,69,59.97,60.0,-0.030000000000001137,46,,,,,500.0,10.0,10.0
2025-04-11 14:28:50,200.01,200.0,0.009999999999990905,69,60.0,60.0,0.0,38,118.63,105.62,11.8,3235.08,,,
2025-04-11 14:29:02,200.04,200.0,0.03999999999999204,68,60.01,60.0,0.00999999999999801,35,115.23,105.62,11.8,3243.85,,,
2025-04-11 14:29:09,200.0,200.0,0.0,69,59.99,60.0,-0.00999999999999801,40,112.97,105.62,11.8,3249.17,,,
2025-04-11 14:29:17,199.99,200.0,-0.009999999999990905,70,60.01,60.0,0.00999999999999801,33,,,,,500.0,10.0,10.0
2025-04-11 14:29:23,199.99,200.0,-0.009999999999990905,69,60.0,60.0,0.0,35,108.44,105.62,11.8,3258.53,,,
2025-04-11 14:29:32,200.01,200.0,0.009999999999990905,69,59.98,60.0,-0.020000000000003126,43,105.05,105.62,11.8,3264.43,,,
2025-04-11 14:29:41,199.99,200.0,-0.009999999999990905,69,59.99,60.0,-0.00999999999999801,40,102.79,105.62,11.8,3267.83,,,
2025-04-11 14:29:48,200.05,200.0,0.05000000000001137,68,60.0,60.0,0.0,37,97.13,105.62,11.8,3274.47,,,
2025-04-11 14:29:52,200.01,200.0,0.009999999999990905,69,60.02,60.0,0.020000000000003126,30,,,,,500.0,10.0,10.0
2025-04-11 14:29:54,200.0,200.0,0.0,69,60.0,60.0,0.0,36,93.74,105.62,11.8,3277.18,,,
2025-04-11 14:29:56,200.0,200.0,0.0,69,60.0,60.0,0.0,35,91.47,105.62,11.8,3278.45,,,
2025-04-11 14:30:00,200.03,200.0,0.030000000000001137,68,60.01,60.0,0.00999999999999801,30,88.08,105.62,11.8,3279.56,,,
2025-04-11 14:30:01,200.0,200.0,0.0,69,59.99,60.0,-0.00999999999999801,38,85.82,105.62,11.8,3279.77,,,
2025-04-11 14:30:02,200.0,200.0,0.0,69,59.99,60.0,-0.00999999999999801,38,32.38,61.45,11.8,3286.28,,,
2025-04-11 14:30:12,199.87,200.0,-0.12999999999999545,72,60.0,60.0,0.0,35,32.74,159.09,11.8,3309.17,,,
2025-04-11 14:30:27,200.1,200.0,0.09999999999999432,68,60.01,60.0,0.00999999999999801,32,130.02,111.61,11.8,3317.29,,,
2025-04-11 14:30:48,200.55,200.0,0.5500000000000114,0,60.01,60.0,0.00999999999999801,30,,,,,500.0,10.0,10.0
2025-04-11 14:30:52,199.93,200.0,-0.06999999999999318,0,60.01,60.0,0.00999999999999801,29,129.82,115.67,11.8,3319.4,,,
2025-04-11 14:30:56,198.39,200.0,-1.6100000000000136,27,59.99,60.0,-0.00999999999999801,36,129.82,119.07,11.8,3320.89,,,
2025-04-11 14:30:58,194.4,200.0,-5.599999999999994,127,59.99,60.0,-0.00999999999999801,34,129.82,125.29,11.8,3326.74,,,
2025-04-11 14:31:02,193.97,200.0,-6.030000000000001,127,59.98,60.0,-0.020000000000003126,38,129.82,128.68,11.8,3331.11,,,
2025-04-11 14:31:13,199.18,200.0,-0.8199999999999932,65,60.0,60.0,0.0,33,129.82,132.08,11.8,3336.43,,,
2025-04-11 14:31:13,201.75,200.0,1.75,29,60.01,60.0,0.00999999999999801,31,,,,,500.0,10.0,10.0
2025-04-11 14:31:19,200.09,200.0,0.09000000000000341,77,59.99,60.0,-0.00999999999999801,38,129.82,137.74,11.8,3347.43,,,
2025-04-11 14:31:24,199.06,200.0,-0.9399999999999977,92,60.01,60.0,0.00999999999999801,36,129.82,140.0,11.8,3352.57,,,
2025-04-11 14:31:33,201.02,200.0,1.0200000000000102,52,60.01,60.0,0.00999999999999801,36,129.82,143.39,11.8,3361.09,,,
2025-04-11 14:31:43,199.46,200.0,-0.539999999999992,80,60.0,60.0,0.0,37,129.82,146.79,11.8,3370.56,,,
2025-04-11 14:31:55,200.41,200.0,0.4099999999999966,62,60.0,60.0,0.0,37,129.82,150.18,11.8,3380.99,,,
2025-04-11 14:32:03,199.7,200.0,-0.30000000000001137,75,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-11 14:32:12,200.29,200.0,0.28999999999999204,63,60.01,60.0,0.00999999999999801,34,129.82,154.71,11.8,3396.39,,,
2025-04-11 14:32:26,199.98,200.0,-0.020000000000010232,69,60.0,60.0,0.0,35,129.82,158.1,11.8,3409.06,,,
2025-04-11 14:32:36,200.05,200.0,0.05000000000001137,68,60.01,60.0,0.00999999999999801,30,128.34,158.89,11.8,3417.91,,,
2025-04-11 14:32:47,199.95,200.0,-0.05000000000001137,70,60.0,60.0,0.0,34,,,,,500.0,10.0,10.0
2025-04-11 14:32:57,200.0,200.0,0.0,69,60.0,60.0,0.0,33,34.85,62.01,11.8,3435.54,,,
2025-04-11 14:33:16,200.32,200.0,0.3199999999999932,65,60.01,60.0,0.00999999999999801,29,38.25,62.01,11.8,3447.89,,,
2025-04-11 14:33:27,199.84,200.0,-0.1599999999999966,71,59.99,60.0,-0.00999999999999801,34,,,,,500.0,10.0,10.0
2025-04-11 14:33:37,200.2,200.0,0.19999999999998863,66,60.0,60.0,0.0,31,80.02,99.25,11.8,3464.62,,,
2025-04-11 14:33:51,200.2,200.0,0.19999999999998863,64,59.99,60.0,-0.00999999999999801,35,80.02,95.86,11.8,3474.57,,,
2025-04-11 14:34:00,199.9,200.0,-0.09999999999999432,71,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-11 14:34:07,199.98,200.0,-0.020000000000010232,69,59.99,60.0,-0.00999999999999801,34,80.02,91.33,11.8,3486.35,,,
2025-04-11 14:34:18,199.99,200.0,-0.009999999999990905,70,60.01,60.0,0.00999999999999801,26,80.02,87.94,11.8,3494.07,,,
2025-04-11 14:34:28,200.02,200.0,0.020000000000010232,69,59.98,60.0,-0.020000000000003126,38,80.02,84.54,11.8,3500.83,,,
2025-04-11 14:34:37,199.96,200.0,-0.03999999999999204,70,60.01,60.0,0.00999999999999801,28,80.02,81.15,11.8,3506.63,,,
2025-04-11 14:34:40,199.96,200.0,-0.03999999999999204,70,59.99,60.0,-0.00999999999999801,36,,,,,500.0,10.0,10.0
2025-04-11 14:34:47,200.03,200.0,0.030000000000001137,68,59.99,60.0,-0.00999999999999801,33,80.02,77.75,11.8,3511.47,,,
2025-04-11 14:34:56,199.99,200.0,-0.009999999999990905,69,60.0,60.0,0.0,31,80.02,73.23,11.8,3516.44,,,
2025-04-11 14:35:00,199.96,200.0,-0.03999999999999204,70,60.02,60.0,0.020000000000003126,26,80.02,68.7,11.8,3519.71,,,
2025-04-11 14:35:03,200.03,200.0,0.030000000000001137,68,59.99,60.0,-0.00999999999999801,35,80.02,65.31,11.8,3521.04,,,
2025-04-11 14:35:07,200.03,200.0,0.030000000000001137,68,59.99,60.0,-0.00999999999999801,35,80.02,63.05,11.8,3521.39,,,
2025-04-11 14:35:29,200.01,200.0,0.009999999999990905,69,60.01,60.0,0.00999999999999801,32,120.99,158.89,11.8,3568.73,,,
2025-04-11 14:35:51,200.03,200.0,0.030000000000001137,68,60.01,60.0,0.00999999999999801,31,,,,,500.0,10.0,10.0
2025-04-11 14:36:11,200.02,200.0,0.020000000000010232,69,60.0,60.0,0.0,34,116.46,158.89,11.8,3601.11,,,
2025-04-11 14:36:34,200.02,200.0,0.020000000000010232,69,59.99,60.0,-0.00999999999999801,36,,,,,500.0,10.0,10.0
2025-04-11 14:36:51,199.99,200.0,-0.009999999999990905,69,60.0,60.0,0.0,33,32.94,79.89,11.8,3635.51,,,
2025-04-11 14:37:09,199.97,200.0,-0.030000000000001137,70,60.01,60.0,0.00999999999999801,31,,,,,500.0,10.0,10.0
2025-04-11 14:37:28,199.99,200.0,-0.009999999999990905,69,59.98,60.0,-0.020000000000003126,41,32.94,84.41,11.8,3664.28,,,
2025-04-11 14:37:46,199.99,200.0,-0.009999999999990905,69,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
